name,required,dimensions,dimnames,bmtype,units,long_name,dtype,sumtype,inwc,insed,dissol,decay,partic,fill.value,passive,svel,xvel,psize,b_dens,i_conc,f_conc,wc.hor.pattern,wc.ver.pattern,sediment,wc.hor.scalar
Hatchery_Sockeye_salmon3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hatchery_Sockeye_salmon cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hatchery_Sockeye_salmon1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hatchery_Sockeye_salmon cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hatchery_Sockeye_salmon2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hatchery_Sockeye_salmon cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hatchery_Sockeye_salmon3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hatchery_Sockeye_salmon cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hatchery_Sockeye_salmon1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hatchery_Sockeye_salmon cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hatchery_Sockeye_salmon2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hatchery_Sockeye_salmon cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hatchery_Sockeye_salmon3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hatchery_Sockeye_salmon cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake_N,FALSE,2,[ z b ],tracer,mg N m-3,Hake total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Hake1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Hake cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Hake1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Hake cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Hake10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Hake cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock_N,FALSE,2,[ z b ],tracer,mg N m-3,Pollock total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Pollock1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Pollock cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Pollock1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Pollock cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Pollock10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Pollock cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod_N,FALSE,2,[ z b ],tracer,mg N m-3,Lingcod total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Lingcod1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Lingcod cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Lingcod1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Lingcod cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Lingcod10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Lingcod cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic_N,FALSE,2,[ z b ],tracer,mg N m-3,Benthopelagic total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Benthopelagic1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Benthopelagic cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Benthopelagic1_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic2_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic3_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic4_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic5_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic6_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic7_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic8_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic9_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic10_StructN,FALSE,2,[ z b ],tracer,mg N,Individual structural N for Benthopelagic cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic1_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic2_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic3_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic4_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic5_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic6_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic7_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic8_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic9_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Benthopelagic10_ResN,FALSE,2,[ z b ],tracer,mg N,Individual reserve N for Benthopelagic cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,constant,uniform,0,0
Small_Demersal_fish_N,FALSE,2,[ z b ],tracer,mg N m-3,Small_Demersal_fish total N,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,constant,uniform,0,0
Small_Demersal_fish1_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 1,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish2_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 2,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish3_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 3,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish4_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 4,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish5_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 5,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish6_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 6,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish7_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 7,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish8_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 8,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish9_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 9,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
Small_Demersal_fish10_Nums,FALSE,2,[ z b ],tracer,1,Numbers of Small_Demersal_fish cohort 10,0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,custom,surface,0,0
